population,cycle,hamming_weight,a_sh0_r,a_sh1_r,b_sh0_r,b_sh1_r,term_sh0,term_cross01,term_cross10,term_sh1,t0_sh0,t0_sh1
0,17553,2,1,1,0,0,0,0,0,0,0,0
0,17554,0,0,0,0,0,0,0,0,0,0,0
0,17555,0,0,0,0,0,0,0,0,0,0,0
0,17556,0,0,0,0,0,0,0,0,0,0,0
0,17557,0,0,0,0,0,0,0,0,0,0,0
0,17558,2,0,0,0,0,0,0,0,0,1,1
0,17559,4,0,0,1,1,0,0,0,0,0,0
0,17560,4,0,0,1,1,0,0,0,0,1,1
0,17561,4,0,0,1,1,0,0,0,0,0,0
0,17562,0,0,0,0,0,0,0,0,0,0,0
0,17563,2,0,0,0,0,0,0,0,0,1,1
0,17564,6,1,1,0,0,0,0,0,0,1,1
0,17565,10,1,1,1,1,1,1,1,1,0,0
0,17566,2,1,1,0,0,0,0,0,0,0,0
0,17567,4,0,0,1,1,0,0,0,0,1,1
0,17568,6,0,0,1,1,0,0,0,0,1,1
0,17569,4,1,1,0,0,0,0,0,0,0,0
0,17570,8,1,1,1,1,1,1,1,1,0,0
0,17571,0,0,0,0,0,0,0,0,0,0,0
0,17572,2,1,1,0,0,0,0,0,0,0,0
0,17573,4,1,1,0,0,0,0,0,0,1,1
0,17574,4,0,0,0,0,0,0,0,0,1,1
0,17575,6,0,0,1,1,0,0,0,0,1,1
0,17576,4,1,1,0,0,0,0,0,0,0,0
0,17577,4,0,0,1,1,0,0,0,0,1,1
0,17578,6,0,0,1,1,0,0,0,0,1,1
0,17579,6,0,0,1,1,0,0,0,0,1,1
0,17580,2,0,0,0,0,0,0,0,0,0,0
0,17581,0,0,0,0,0,0,0,0,0,0,0
0,17582,0,0,0,0,0,0,0,0,0,0,0
0,17583,10,1,1,1,1,1,1,1,1,1,1
0,17584,6,0,0,1,1,0,0,0,0,1,1
0,17585,6,0,0,1,1,0,0,0,0,1,1
0,17586,12,1,1,1,1,1,1,1,1,1,1
0,17587,12,1,1,1,1,1,1,1,1,1,1
0,17588,12,1,1,1,1,1,1,1,1,1,1
0,17589,4,1,1,0,0,0,0,0,0,0,0
0,17590,2,0,0,1,1,0,0,0,0,0,0
0,17591,10,1,1,1,1,1,1,1,1,1,1
0,17592,4,0,0,1,1,0,0,0,0,0,0
0,17593,0,0,0,0,0,0,0,0,0,0,0
0,17594,4,0,0,1,1,0,0,0,0,1,1
0,17595,10,1,1,1,1,1,1,1,1,0,0
0,17596,4,1,1,0,0,0,0,0,0,1,1
0,17597,6,0,0,1,1,0,0,0,0,1,1
0,17598,6,0,0,1,1,0,0,0,0,1,1
0,17599,6,0,0,1,1,0,0,0,0,1,1
0,17600,2,0,0,0,0,0,0,0,0,0,0
0,17601,0,0,0,0,0,0,0,0,0,0,0
0,17602,2,0,0,1,1,0,0,0,0,0,0
0,17603,0,0,0,0,0,0,0,0,0,0,0
0,17604,2,0,0,0,0,0,0,0,0,1,1
0,17605,2,0,0,0,0,0,0,0,0,0,0
0,17606,0,0,0,0,0,0,0,0,0,0,0
0,17607,0,0,0,0,0,0,0,0,0,0,0
0,17608,2,1,1,0,0,0,0,0,0,0,0
0,17609,2,0,0,1,1,0,0,0,0,0,0
0,17610,8,1,1,1,1,1,1,1,1,0,0
0,17611,10,1,1,1,1,1,1,1,1,1,1
0,17612,4,0,0,0,0,0,0,0,0,1,1
0,17613,4,0,0,1,1,0,0,0,0,0,0
0,17614,8,1,1,1,1,1,1,1,1,0,0
0,17615,0,0,0,0,0,0,0,0,0,0,0
0,17616,10,1,1,1,1,1,1,1,1,1,1
0,17617,4,0,0,1,1,0,0,0,0,0,0
0,17618,0,0,0,0,0,0,0,0,0,0,0
0,17619,2,1,1,0,0,0,0,0,0,0,0
0,17620,4,1,1,0,0,0,0,0,0,1,1
0,17621,6,1,1,0,0,0,0,0,0,1,1
0,17622,10,1,1,1,1,1,1,1,1,0,0
0,17623,0,0,0,0,0,0,0,0,0,0,0
0,17624,2,0,0,0,0,0,0,0,0,1,1
0,17625,4,1,1,0,0,0,0,0,0,0,0
0,17626,8,1,1,1,1,1,1,1,1,0,0
0,17627,2,0,0,1,1,0,0,0,0,0,0
0,17628,2,1,1,0,0,0,0,0,0,0,0
0,17629,2,0,0,1,1,0,0,0,0,0,0
0,17630,0,0,0,0,0,0,0,0,0,0,0
0,17631,2,1,1,0,0,0,0,0,0,0,0
0,17632,2,0,0,1,1,0,0,0,0,0,0
0,17633,8,1,1,1,1,1,1,1,1,0,0
0,17634,2,1,1,0,0,0,0,0,0,0,0
0,17635,2,1,1,0,0,0,0,0,0,0,0
0,17636,2,0,0,1,1,0,0,0,0,0,0
0,17637,4,0,0,1,1,0,0,0,0,1,1
0,17638,12,1,1,1,1,1,1,1,1,1,1
0,17639,4,1,1,0,0,0,0,0,0,0,0
0,17640,2,0,0,0,0,0,0,0,0,1,1
0,17641,4,1,1,0,0,0,0,0,0,0,0
0,17642,4,0,0,1,1,0,0,0,0,1,1
0,17643,2,0,0,0,0,0,0,0,0,0,0
0,17644,0,0,0,0,0,0,0,0,0,0,0
0,17645,0,0,0,0,0,0,0,0,0,0,0
0,17646,4,1,1,0,0,0,0,0,0,1,1
0,17647,6,0,0,1,1,0,0,0,0,1,1
0,17648,4,1,1,0,0,0,0,0,0,0,0
0,17649,2,0,0,1,1,0,0,0,0,0,0
0,17650,2,1,1,0,0,0,0,0,0,0,0
0,17651,8,1,1,1,1,1,1,1,1,0,0
0,17652,4,0,0,1,1,0,0,0,0,1,1
0,17653,4,1,1,0,0,0,0,0,0,0,0
0,17654,0,0,0,0,0,0,0,0,0,0,0
0,17655,0,0,0,0,0,0,0,0,0,0,0
0,17656,0,0,0,0,0,0,0,0,0,0,0
0,17657,0,0,0,0,0,0,0,0,0,0,0
0,17658,0,0,0,0,0,0,0,0,0,0,0
0,17659,4,0,0,1,1,0,0,0,0,1,1
0,17660,2,0,0,0,0,0,0,0,0,0,0
0,17661,10,1,1,1,1,1,1,1,1,1,1
0,17662,4,1,1,0,0,0,0,0,0,0,0
0,17663,2,1,1,0,0,0,0,0,0,0,0
0,17664,2,0,0,1,1,0,0,0,0,0,0
0,17665,4,0,0,1,1,0,0,0,0,1,1
0,17666,2,0,0,0,0,0,0,0,0,0,0
0,17667,10,1,1,1,1,1,1,1,1,1,1
0,17668,6,0,0,1,1,0,0,0,0,1,1
0,17669,10,1,1,1,1,1,1,1,1,0,0
0,17670,2,1,1,0,0,0,0,0,0,0,0
0,17671,2,0,0,0,0,0,0,0,0,1,1
0,17672,12,1,1,1,1,1,1,1,1,1,1
0,17673,2,0,0,0,0,0,0,0,0,0,0
0,17674,2,0,0,1,1,0,0,0,0,0,0
0,17675,2,0,0,1,1,0,0,0,0,0,0
0,17676,4,0,0,1,1,0,0,0,0,1,1
0,17677,6,1,1,0,0,0,0,0,0,1,1
0,17678,4,0,0,1,1,0,0,0,0,0,0
0,17679,10,1,1,1,1,1,1,1,1,1,1
0,17680,12,1,1,1,1,1,1,1,1,1,1
0,17681,6,1,1,0,0,0,0,0,0,1,1
0,17682,4,0,0,0,0,0,0,0,0,1,1
0,17683,2,0,0,0,0,0,0,0,0,0,0
0,17684,4,0,0,1,1,0,0,0,0,1,1
0,17685,6,1,1,0,0,0,0,0,0,1,1
0,17686,12,1,1,1,1,1,1,1,1,1,1
0,17687,12,1,1,1,1,1,1,1,1,1,1
0,17688,6,1,1,0,0,0,0,0,0,1,1
0,17689,6,1,1,0,0,0,0,0,0,1,1
0,17690,12,1,1,1,1,1,1,1,1,1,1
0,17691,4,0,0,0,0,0,0,0,0,1,1
0,17692,12,1,1,1,1,1,1,1,1,1,1
0,17693,12,1,1,1,1,1,1,1,1,1,1
0,17694,6,1,1,0,0,0,0,0,0,1,1
0,17695,4,0,0,1,1,0,0,0,0,0,0
0,17696,2,1,1,0,0,0,0,0,0,0,0
0,17697,4,1,1,0,0,0,0,0,0,1,1
0,17698,4,0,0,1,1,0,0,0,0,0,0
0,17699,10,1,1,1,1,1,1,1,1,1,1
0,17700,12,1,1,1,1,1,1,1,1,1,1
0,17701,4,1,1,0,0,0,0,0,0,0,0
0,17702,2,0,0,0,0,0,0,0,0,1,1
0,17703,2,0,0,0,0,0,0,0,0,0,0
0,17704,4,1,1,0,0,0,0,0,0,1,1
0,17705,4,0,0,1,1,0,0,0,0,0,0
0,17706,0,0,0,0,0,0,0,0,0,0,0
0,17707,0,0,0,0,0,0,0,0,0,0,0
0,17708,0,0,0,0,0,0,0,0,0,0,0
0,17709,0,0,0,0,0,0,0,0,0,0,0
0,17710,0,0,0,0,0,0,0,0,0,0,0
0,17711,2,1,1,0,0,0,0,0,0,0,0
0,17712,4,1,1,0,0,0,0,0,0,1,1
0,17713,6,1,1,0,0,0,0,0,0,1,1
0,17714,4,0,0,0,0,0,0,0,0,1,1
0,17715,4,1,1,0,0,0,0,0,0,0,0
0,17716,8,1,1,1,1,1,1,1,1,0,0
0,17717,4,0,0,1,1,0,0,0,0,1,1
0,17718,12,1,1,1,1,1,1,1,1,1,1
0,17719,6,1,1,0,0,0,0,0,0,1,1
0,17720,4,0,0,0,0,0,0,0,0,1,1
0,17721,6,0,0,1,1,0,0,0,0,1,1
0,17722,4,0,0,1,1,0,0,0,0,0,0
0,17723,2,0,0,0,0,0,0,0,0,1,1
0,17724,10,1,1,1,1,1,1,1,1,0,0
0,17725,4,0,0,1,1,0,0,0,0,1,1
0,17726,2,0,0,0,0,0,0,0,0,0,0
0,17727,0,0,0,0,0,0,0,0,0,0,0
0,17728,10,1,1,1,1,1,1,1,1,1,1
0,17729,6,1,1,0,0,0,0,0,0,1,1
0,17730,4,0,0,0,0,0,0,0,0,1,1
0,17731,6,1,1,0,0,0,0,0,0,1,1
0,17732,4,0,0,0,0,0,0,0,0,1,1
0,17733,2,0,0,0,0,0,0,0,0,0,0
0,17734,2,1,1,0,0,0,0,0,0,0,0
0,17735,8,1,1,1,1,1,1,1,1,0,0
0,17736,0,0,0,0,0,0,0,0,0,0,0
0,17737,2,0,0,0,0,0,0,0,0,1,1
0,17738,12,1,1,1,1,1,1,1,1,1,1
0,17739,10,1,1,1,1,1,1,1,1,0,0
0,17740,8,1,1,1,1,1,1,1,1,0,0
0,17741,2,0,0,1,1,0,0,0,0,0,0
0,17742,0,0,0,0,0,0,0,0,0,0,0
0,17743,4,0,0,1,1,0,0,0,0,1,1
0,17744,6,1,1,0,0,0,0,0,0,1,1
0,17745,4,0,0,0,0,0,0,0,0,1,1
0,17746,2,0,0,0,0,0,0,0,0,0,0
0,17747,4,0,0,1,1,0,0,0,0,1,1
0,17748,6,0,0,1,1,0,0,0,0,1,1
0,17749,4,1,1,0,0,0,0,0,0,0,0
0,17750,2,0,0,0,0,0,0,0,0,1,1
0,17751,6,1,1,0,0,0,0,0,0,1,1
0,17752,4,0,0,0,0,0,0,0,0,1,1
0,17753,4,1,1,0,0,0,0,0,0,0,0
0,17754,2,1,1,0,0,0,0,0,0,0,0
0,17755,2,0,0,0,0,0,0,0,0,1,1
0,17756,2,0,0,0,0,0,0,0,0,0,0
0,17757,0,0,0,0,0,0,0,0,0,0,0
0,17758,0,0,0,0,0,0,0,0,0,0,0
0,17759,0,0,0,0,0,0,0,0,0,0,0
0,17760,2,0,0,1,1,0,0,0,0,0,0
0,17761,2,1,1,0,0,0,0,0,0,0,0
0,17762,4,0,0,1,1,0,0,0,0,1,1
0,17763,12,1,1,1,1,1,1,1,1,1,1
0,17764,2,0,0,0,0,0,0,0,0,0,0
0,17765,0,0,0,0,0,0,0,0,0,0,0
0,17766,10,1,1,1,1,1,1,1,1,1,1
0,17767,4,1,1,0,0,0,0,0,0,0,0
0,17768,2,0,0,1,1,0,0,0,0,0,0
0,17769,4,1,1,0,0,0,0,0,0,1,1
0,17770,6,1,1,0,0,0,0,0,0,1,1
0,17771,10,1,1,1,1,1,1,1,1,0,0
0,17772,4,0,0,1,1,0,0,0,0,1,1
0,17773,4,0,0,1,1,0,0,0,0,0,0
0,17774,8,1,1,1,1,1,1,1,1,0,0
0,17775,0,0,0,0,0,0,0,0,0,0,0
0,17776,2,1,1,0,0,0,0,0,0,0,0
0,17777,8,1,1,1,1,1,1,1,1,0,0
0,17778,10,1,1,1,1,1,1,1,1,1,1
0,17779,2,0,0,0,0,0,0,0,0,0,0
0,17780,10,1,1,1,1,1,1,1,1,1,1
0,17781,6,1,1,0,0,0,0,0,0,1,1
0,17782,6,1,1,0,0,0,0,0,0,1,1
0,17783,4,0,0,1,1,0,0,0,0,0,0
0,17784,0,0,0,0,0,0,0,0,0,0,0
0,17785,4,0,0,1,1,0,0,0,0,1,1
0,17786,12,1,1,1,1,1,1,1,1,1,1
0,17787,6,0,0,1,1,0,0,0,0,1,1
0,17788,4,1,1,0,0,0,0,0,0,0,0
0,17789,4,1,1,0,0,0,0,0,0,1,1
0,17790,6,0,0,1,1,0,0,0,0,1,1
0,17791,6,0,0,1,1,0,0,0,0,1,1
0,17792,4,1,1,0,0,0,0,0,0,0,0
0,17793,2,0,0,1,1,0,0,0,0,0,0
0,17794,2,1,1,0,0,0,0,0,0,0,0
0,17795,4,1,1,0,0,0,0,0,0,1,1
0,17796,2,0,0,0,0,0,0,0,0,0,0
0,17797,2,1,1,0,0,0,0,0,0,0,0
0,17798,2,0,0,1,1,0,0,0,0,0,0
0,17799,0,0,0,0,0,0,0,0,0,0,0
0,17800,10,1,1,1,1,1,1,1,1,1,1
0,17801,6,1,1,0,0,0,0,0,0,1,1
0,17802,12,1,1,1,1,1,1,1,1,1,1
0,17803,6,0,0,1,1,0,0,0,0,1,1
0,17804,4,0,0,0,0,0,0,0,0,1,1
0,17805,6,0,0,1,1,0,0,0,0,1,1
0,17806,2,0,0,0,0,0,0,0,0,0,0
0,17807,2,1,1,0,0,0,0,0,0,0,0
0,17808,0,0,0,0,0,0,0,0,0,0,0
0,17809,0,0,0,0,0,0,0,0,0,0,0
0,17810,0,0,0,0,0,0,0,0,0,0,0
0,17811,0,0,0,0,0,0,0,0,0,0,0
0,17812,2,0,0,0,0,0,0,0,0,1,1
0,17813,4,0,0,1,1,0,0,0,0,0,0
0,17814,4,0,0,1,1,0,0,0,0,1,1
0,17815,4,0,0,1,1,0,0,0,0,0,0
0,17816,0,0,0,0,0,0,0,0,0,0,0
0,17817,2,0,0,0,0,0,0,0,0,1,1
0,17818,6,1,1,0,0,0,0,0,0,1,1
0,17819,10,1,1,1,1,1,1,1,1,0,0
0,17820,2,1,1,0,0,0,0,0,0,0,0
0,17821,4,0,0,1,1,0,0,0,0,1,1
0,17822,6,0,0,1,1,0,0,0,0,1,1
0,17823,4,1,1,0,0,0,0,0,0,0,0
0,17824,8,1,1,1,1,1,1,1,1,0,0
0,17825,0,0,0,0,0,0,0,0,0,0,0
0,17826,2,1,1,0,0,0,0,0,0,0,0
0,17827,4,1,1,0,0,0,0,0,0,1,1
0,17828,4,0,0,0,0,0,0,0,0,1,1
0,17829,6,0,0,1,1,0,0,0,0,1,1
0,17830,4,1,1,0,0,0,0,0,0,0,0
0,17831,4,0,0,1,1,0,0,0,0,1,1
0,17832,6,0,0,1,1,0,0,0,0,1,1
0,17833,6,0,0,1,1,0,0,0,0,1,1
0,17834,2,0,0,0,0,0,0,0,0,0,0
0,17835,0,0,0,0,0,0,0,0,0,0,0
0,17836,0,0,0,0,0,0,0,0,0,0,0
0,17837,10,1,1,1,1,1,1,1,1,1,1
0,17838,6,0,0,1,1,0,0,0,0,1,1
0,17839,6,0,0,1,1,0,0,0,0,1,1
0,17840,12,1,1,1,1,1,1,1,1,1,1
0,17841,12,1,1,1,1,1,1,1,1,1,1
0,17842,12,1,1,1,1,1,1,1,1,1,1
0,17843,4,1,1,0,0,0,0,0,0,0,0
0,17844,2,0,0,1,1,0,0,0,0,0,0
0,17845,10,1,1,1,1,1,1,1,1,1,1
0,17846,4,0,0,1,1,0,0,0,0,0,0
0,17847,0,0,0,0,0,0,0,0,0,0,0
0,17848,4,0,0,1,1,0,0,0,0,1,1
0,17849,10,1,1,1,1,1,1,1,1,0,0
0,17850,4,1,1,0,0,0,0,0,0,1,1
0,17851,6,0,0,1,1,0,0,0,0,1,1
0,17852,6,0,0,1,1,0,0,0,0,1,1
0,17853,6,0,0,1,1,0,0,0,0,1,1
0,17854,2,0,0,0,0,0,0,0,0,0,0
0,17855,0,0,0,0,0,0,0,0,0,0,0
0,17856,2,0,0,1,1,0,0,0,0,0,0
0,17857,0,0,0,0,0,0,0,0,0,0,0
0,17858,2,0,0,0,0,0,0,0,0,1,1
0,17859,2,0,0,0,0,0,0,0,0,0,0
0,17860,0,0,0,0,0,0,0,0,0,0,0
0,17861,0,0,0,0,0,0,0,0,0,0,0
0,17862,2,1,1,0,0,0,0,0,0,0,0
0,17863,2,0,0,1,1,0,0,0,0,0,0
0,17864,8,1,1,1,1,1,1,1,1,0,0
0,17865,10,1,1,1,1,1,1,1,1,1,1
0,17866,4,0,0,0,0,0,0,0,0,1,1
0,17867,4,0,0,1,1,0,0,0,0,0,0
0,17868,8,1,1,1,1,1,1,1,1,0,0
0,17869,0,0,0,0,0,0,0,0,0,0,0
0,17870,10,1,1,1,1,1,1,1,1,1,1
0,17871,4,0,0,1,1,0,0,0,0,0,0
0,17872,0,0,0,0,0,0,0,0,0,0,0
0,17873,2,1,1,0,0,0,0,0,0,0,0
0,17874,4,1,1,0,0,0,0,0,0,1,1
0,17875,6,1,1,0,0,0,0,0,0,1,1
0,17876,10,1,1,1,1,1,1,1,1,0,0
0,17877,0,0,0,0,0,0,0,0,0,0,0
0,17878,2,0,0,0,0,0,0,0,0,1,1
0,17879,4,1,1,0,0,0,0,0,0,0,0
0,17880,8,1,1,1,1,1,1,1,1,0,0
0,17881,2,0,0,1,1,0,0,0,0,0,0
0,17882,2,1,1,0,0,0,0,0,0,0,0
0,17883,2,0,0,1,1,0,0,0,0,0,0
0,17884,0,0,0,0,0,0,0,0,0,0,0
0,17885,2,1,1,0,0,0,0,0,0,0,0
0,17886,2,0,0,1,1,0,0,0,0,0,0
0,17887,8,1,1,1,1,1,1,1,1,0,0
0,17888,2,1,1,0,0,0,0,0,0,0,0
0,17889,2,1,1,0,0,0,0,0,0,0,0
0,17890,2,0,0,1,1,0,0,0,0,0,0
0,17891,4,0,0,1,1,0,0,0,0,1,1
0,17892,12,1,1,1,1,1,1,1,1,1,1
0,17893,4,1,1,0,0,0,0,0,0,0,0
0,17894,2,0,0,0,0,0,0,0,0,1,1
0,17895,4,1,1,0,0,0,0,0,0,0,0
0,17896,4,0,0,1,1,0,0,0,0,1,1
0,17897,2,0,0,0,0,0,0,0,0,0,0
0,17898,0,0,0,0,0,0,0,0,0,0,0
0,17899,0,0,0,0,0,0,0,0,0,0,0
0,17900,4,1,1,0,0,0,0,0,0,1,1
0,17901,6,0,0,1,1,0,0,0,0,1,1
0,17902,4,1,1,0,0,0,0,0,0,0,0
0,17903,2,0,0,1,1,0,0,0,0,0,0
0,17904,2,1,1,0,0,0,0,0,0,0,0
0,17905,8,1,1,1,1,1,1,1,1,0,0
0,17906,4,0,0,1,1,0,0,0,0,1,1
0,17907,4,1,1,0,0,0,0,0,0,0,0
0,17908,0,0,0,0,0,0,0,0,0,0,0
0,17909,0,0,0,0,0,0,0,0,0,0,0
0,17910,0,0,0,0,0,0,0,0,0,0,0
0,17911,0,0,0,0,0,0,0,0,0,0,0
0,17912,0,0,0,0,0,0,0,0,0,0,0
0,17913,4,0,0,1,1,0,0,0,0,1,1
0,17914,2,0,0,0,0,0,0,0,0,0,0
0,17915,10,1,1,1,1,1,1,1,1,1,1
0,17916,4,1,1,0,0,0,0,0,0,0,0
0,17917,2,1,1,0,0,0,0,0,0,0,0
0,17918,2,0,0,1,1,0,0,0,0,0,0
0,17919,4,0,0,1,1,0,0,0,0,1,1
0,17920,2,0,0,0,0,0,0,0,0,0,0
0,17921,10,1,1,1,1,1,1,1,1,1,1
0,17922,6,0,0,1,1,0,0,0,0,1,1
0,17923,10,1,1,1,1,1,1,1,1,0,0
0,17924,2,1,1,0,0,0,0,0,0,0,0
0,17925,2,0,0,0,0,0,0,0,0,1,1
0,17926,12,1,1,1,1,1,1,1,1,1,1
0,17927,2,0,0,0,0,0,0,0,0,0,0
0,17928,2,0,0,1,1,0,0,0,0,0,0
0,17929,2,0,0,1,1,0,0,0,0,0,0
0,17930,4,0,0,1,1,0,0,0,0,1,1
0,17931,6,1,1,0,0,0,0,0,0,1,1
0,17932,4,0,0,1,1,0,0,0,0,0,0
0,17933,10,1,1,1,1,1,1,1,1,1,1
0,17934,12,1,1,1,1,1,1,1,1,1,1
0,17935,6,1,1,0,0,0,0,0,0,1,1
0,17936,4,0,0,0,0,0,0,0,0,1,1
0,17937,2,0,0,0,0,0,0,0,0,0,0
0,17938,4,0,0,1,1,0,0,0,0,1,1
0,17939,6,1,1,0,0,0,0,0,0,1,1
0,17940,12,1,1,1,1,1,1,1,1,1,1
0,17941,12,1,1,1,1,1,1,1,1,1,1
0,17942,6,1,1,0,0,0,0,0,0,1,1
0,17943,6,1,1,0,0,0,0,0,0,1,1
0,17944,12,1,1,1,1,1,1,1,1,1,1
0,17945,4,0,0,0,0,0,0,0,0,1,1
0,17946,12,1,1,1,1,1,1,1,1,1,1
0,17947,12,1,1,1,1,1,1,1,1,1,1
0,17948,6,1,1,0,0,0,0,0,0,1,1
0,17949,4,0,0,1,1,0,0,0,0,0,0
0,17950,2,1,1,0,0,0,0,0,0,0,0
0,17951,4,1,1,0,0,0,0,0,0,1,1
0,17952,4,0,0,1,1,0,0,0,0,0,0
0,17953,10,1,1,1,1,1,1,1,1,1,1
0,17954,12,1,1,1,1,1,1,1,1,1,1
0,17955,4,1,1,0,0,0,0,0,0,0,0
0,17956,2,0,0,0,0,0,0,0,0,1,1
0,17957,2,0,0,0,0,0,0,0,0,0,0
0,17958,4,1,1,0,0,0,0,0,0,1,1
0,17959,4,0,0,1,1,0,0,0,0,0,0
0,17960,0,0,0,0,0,0,0,0,0,0,0
0,17961,0,0,0,0,0,0,0,0,0,0,0
0,17962,0,0,0,0,0,0,0,0,0,0,0
0,17963,0,0,0,0,0,0,0,0,0,0,0
0,17964,0,0,0,0,0,0,0,0,0,0,0
0,17965,2,1,1,0,0,0,0,0,0,0,0
0,17966,4,1,1,0,0,0,0,0,0,1,1
0,17967,6,1,1,0,0,0,0,0,0,1,1
0,17968,4,0,0,0,0,0,0,0,0,1,1
0,17969,4,1,1,0,0,0,0,0,0,0,0
0,17970,8,1,1,1,1,1,1,1,1,0,0
0,17971,4,0,0,1,1,0,0,0,0,1,1
0,17972,12,1,1,1,1,1,1,1,1,1,1
0,17973,6,1,1,0,0,0,0,0,0,1,1
0,17974,4,0,0,0,0,0,0,0,0,1,1
0,17975,6,0,0,1,1,0,0,0,0,1,1
0,17976,4,0,0,1,1,0,0,0,0,0,0
0,17977,2,0,0,0,0,0,0,0,0,1,1
0,17978,10,1,1,1,1,1,1,1,1,0,0
0,17979,4,0,0,1,1,0,0,0,0,1,1
0,17980,2,0,0,0,0,0,0,0,0,0,0
0,17981,0,0,0,0,0,0,0,0,0,0,0
0,17982,10,1,1,1,1,1,1,1,1,1,1
0,17983,6,1,1,0,0,0,0,0,0,1,1
0,17984,4,0,0,0,0,0,0,0,0,1,1
0,17985,6,1,1,0,0,0,0,0,0,1,1
0,17986,4,0,0,0,0,0,0,0,0,1,1
0,17987,2,0,0,0,0,0,0,0,0,0,0
0,17988,2,1,1,0,0,0,0,0,0,0,0
0,17989,8,1,1,1,1,1,1,1,1,0,0
0,17990,0,0,0,0,0,0,0,0,0,0,0
0,17991,2,0,0,0,0,0,0,0,0,1,1
0,17992,12,1,1,1,1,1,1,1,1,1,1
0,17993,10,1,1,1,1,1,1,1,1,0,0
0,17994,8,1,1,1,1,1,1,1,1,0,0
0,17995,2,0,0,1,1,0,0,0,0,0,0
0,17996,0,0,0,0,0,0,0,0,0,0,0
0,17997,4,0,0,1,1,0,0,0,0,1,1
0,17998,6,1,1,0,0,0,0,0,0,1,1
0,17999,4,0,0,0,0,0,0,0,0,1,1
0,18000,2,0,0,0,0,0,0,0,0,0,0
0,18001,4,0,0,1,1,0,0,0,0,1,1
0,18002,6,0,0,1,1,0,0,0,0,1,1
0,18003,4,1,1,0,0,0,0,0,0,0,0
0,18004,2,0,0,0,0,0,0,0,0,1,1
0,18005,6,1,1,0,0,0,0,0,0,1,1
0,18006,4,0,0,0,0,0,0,0,0,1,1
0,18007,4,1,1,0,0,0,0,0,0,0,0
0,18008,2,1,1,0,0,0,0,0,0,0,0
0,18009,2,0,0,0,0,0,0,0,0,1,1
0,18010,2,0,0,0,0,0,0,0,0,0,0
0,18011,0,0,0,0,0,0,0,0,0,0,0
0,18012,0,0,0,0,0,0,0,0,0,0,0
0,18013,0,0,0,0,0,0,0,0,0,0,0
0,18014,2,0,0,1,1,0,0,0,0,0,0
0,18015,2,1,1,0,0,0,0,0,0,0,0
0,18016,4,0,0,1,1,0,0,0,0,1,1
0,18017,12,1,1,1,1,1,1,1,1,1,1
0,18018,2,0,0,0,0,0,0,0,0,0,0
0,18019,0,0,0,0,0,0,0,0,0,0,0
0,18020,10,1,1,1,1,1,1,1,1,1,1
0,18021,4,1,1,0,0,0,0,0,0,0,0
0,18022,2,0,0,1,1,0,0,0,0,0,0
0,18023,4,1,1,0,0,0,0,0,0,1,1
0,18024,6,1,1,0,0,0,0,0,0,1,1
0,18025,10,1,1,1,1,1,1,1,1,0,0
0,18026,4,0,0,1,1,0,0,0,0,1,1
0,18027,4,0,0,1,1,0,0,0,0,0,0
0,18028,8,1,1,1,1,1,1,1,1,0,0
0,18029,0,0,0,0,0,0,0,0,0,0,0
0,18030,2,1,1,0,0,0,0,0,0,0,0
0,18031,8,1,1,1,1,1,1,1,1,0,0
0,18032,10,1,1,1,1,1,1,1,1,1,1
0,18033,2,0,0,0,0,0,0,0,0,0,0
0,18034,10,1,1,1,1,1,1,1,1,1,1
0,18035,6,1,1,0,0,0,0,0,0,1,1
0,18036,6,1,1,0,0,0,0,0,0,1,1
0,18037,4,0,0,1,1,0,0,0,0,0,0
0,18038,0,0,0,0,0,0,0,0,0,0,0
0,18039,4,0,0,1,1,0,0,0,0,1,1
0,18040,12,1,1,1,1,1,1,1,1,1,1
0,18041,6,0,0,1,1,0,0,0,0,1,1
0,18042,4,1,1,0,0,0,0,0,0,0,0
0,18043,4,1,1,0,0,0,0,0,0,1,1
0,18044,6,0,0,1,1,0,0,0,0,1,1
0,18045,6,0,0,1,1,0,0,0,0,1,1
0,18046,4,1,1,0,0,0,0,0,0,0,0
0,18047,2,0,0,1,1,0,0,0,0,0,0
0,18048,2,1,1,0,0,0,0,0,0,0,0
0,18049,4,1,1,0,0,0,0,0,0,1,1
0,18050,2,0,0,0,0,0,0,0,0,0,0
0,18051,2,1,1,0,0,0,0,0,0,0,0
0,18052,2,0,0,1,1,0,0,0,0,0,0
0,18053,0,0,0,0,0,0,0,0,0,0,0
0,18054,10,1,1,1,1,1,1,1,1,1,1
0,18055,6,1,1,0,0,0,0,0,0,1,1
0,18056,12,1,1,1,1,1,1,1,1,1,1
0,18057,6,0,0,1,1,0,0,0,0,1,1
0,18058,4,0,0,0,0,0,0,0,0,1,1
0,18059,6,0,0,1,1,0,0,0,0,1,1
0,18060,2,0,0,0,0,0,0,0,0,0,0
0,18061,2,1,1,0,0,0,0,0,0,0,0
0,18062,0,0,0,0,0,0,0,0,0,0,0
0,18063,0,0,0,0,0,0,0,0,0,0,0
0,18064,0,0,0,0,0,0,0,0,0,0,0
0,18065,0,0,0,0,0,0,0,0,0,0,0
0,18066,2,0,0,0,0,0,0,0,0,1,1
0,18067,4,0,0,1,1,0,0,0,0,0,0
